사용자 활동,2025-10-20 22:30:17,123.123.231.33,12312,,,사용자 허용 규칙 삭제 - 123.123.231.33:12312(TCP)
사용자 활동,2025-10-20 22:30:11,123.123.231.33,12312,,,사용자 허용 규칙 추가 - 123.123.231.33:12312(TCP)
사용자 활동,22:27:19,123.123.123.123,12312,,,사용자 허용 규칙 추가 - 123.123.123.123:12312(TCP)
사용자 활동,22:22:37,123.123.123.123,12312,,,사용자 차단 규칙 삭제 : 123.123.123.123:12312(TCP)
사용자 활동,22:21:12,123.123.123.123,12312,,,사용자 차단 규칙 추가 : 123.123.123.123:12312(TCP)
